,positionId,positionName,companyId,companyFullName,companySize,industryField,financeStage,firstType,secondType,thirdType,city,district,salary,workYear,education,positionAdvantage
224,5023033,PHP高级开发工程师,407876,马来西亚东南亚玩家商城股份有限公司成都代表处,50-150人,电商平台,未融资,开发|测试|运维类,后端开发,PHP,成都,成华区,10k-16k,3-5年,本科,"六险一金,带薪年假,周末双休,节日福利"
225,9554736,PHP研发工程师(2022届校招) (MJ000324),21643,北京融七牛信息技术有限公司,500-2000人,科技金融,上市公司,开发|测试|运维类,后端开发,PHP,北京,海淀区,17k-19k,1年以下,本科,导师辅导 七险一金 带薪假期
226,8648837,高级后端开发工程师（PHP/Golang）,1720,万兴科技集团股份有限公司,500-2000人,"工具类产品,软件服务｜咨询",上市公司,开发|测试|运维类,后端开发,PHP,长沙,岳麓区,35k-40k,5-10年,本科,上市公司 高成长性 发展空间大
227,9492674,php程序员,123918875,深圳禾森洋科技有限公司,少于15人,"工具类产品,软件服务｜咨询,IT技术服务｜咨询",未融资,开发|测试|运维类,后端开发,PHP,深圳,龙岗区,8k-12k,1-3年,本科,十几年工作经验的大佬为你领路，希望互相成就
228,9536741,PHP中高级开发工程师,492660,上海若古信息科技有限公司,150-500人,影视｜动漫,B轮,开发|测试|运维类,后端开发,PHP,上海,长宁区,20k-40k,3-5年,本科,发展空间大 高薪福利
229,9608968,php开发,123918875,深圳禾森洋科技有限公司,少于15人,"工具类产品,软件服务｜咨询,IT技术服务｜咨询",未融资,开发|测试|运维类,后端开发,PHP,深圳,龙岗区,8k-15k,不限,大专,年轻化公司，拒绝拘泥小节，老板人很nice
230,9562044,高级PHP开发工程师(J22370),5858,瑞庭网络技术（上海）有限公司,500-2000人,居住服务,上市公司,开发|测试|运维类,后端开发,PHP,北京,朝阳区,35k-50k,不限,不限,平台稳定+成长晋升+技术驱动+股票激励
231,9492771,php高级开发工程师,22666,北京云动数字媒体技术有限公司,150-500人,专业服务｜咨询,B轮,开发|测试|运维类,后端开发,PHP,北京,朝阳区,20k-30k,5-10年,本科,发展前景、团队氛围、职位晋升
232,9613138,PHP开发工程师（随时随地自由工作）,367585,北京微普云创科技有限公司,少于15人,"移动互联网,企业服务",未融资,开发|测试|运维类,后端开发,PHP,北京,海淀区,15k-30k,不限,不限,无论年龄性别一视同仁；省心、自主、自由
233,5023033,PHP高级开发工程师,407876,马来西亚东南亚玩家商城股份有限公司成都代表处,50-150人,电商平台,未融资,开发|测试|运维类,后端开发,PHP,成都,成华区,10k-16k,3-5年,本科,"六险一金,带薪年假,周末双休,节日福利"
234,8015406,PHP工程师(J10660),41660,上海聚胜万合广告有限公司,500-2000人,营销服务｜咨询,上市公司,开发|测试|运维类,后端开发,PHP,上海,普陀区,10k-15k,1-3年,本科,发展平台好、氛围好、绩效奖金
235,6853722,游戏服务器研发工程师（PHP）,292619,上海骏众网络科技有限公司,2000人以上,游戏,上市公司,开发|测试|运维类,后端开发,PHP,上海,黄浦区,12k-16k,1-3年,本科,大IP，前景好，公司氛围好
236,9417440,PHP 后端工程师,1952,北京悦活教育科技有限责任公司,50-150人,软件服务｜咨询,不需要融资,开发|测试|运维类,后端开发,PHP,北京,海淀区,20k-40k,3-5年,本科,周末双休 代码优雅 薪酬合理 晋升明确
237,9494789,初级php开发工程师,22490,北京华图宏阳网络科技有限公司,150-500人,在线教育,D轮及以上,开发|测试|运维类,后端开发,PHP,北京,海淀区,12k-18k,不限,本科,领导nice，团队氛围好，加班可调休
238,9524324,中级php开发工程师,22490,北京华图宏阳网络科技有限公司,150-500人,在线教育,D轮及以上,开发|测试|运维类,后端开发,PHP,北京,海淀区,15k-20k,1-3年,大专,领导nice，团队氛围好，加班可调休
239,8863330,PHP/Golang研发工程师,18855,深圳市大成天下信息技术有限公司,15-50人,内容社区,B轮,开发|测试|运维类,后端开发,PHP,深圳,南山区,18k-35k,3-5年,大专,8:00-10:00上班、早来早走晚来晚走，加班少
240,7996542,php高级工程师,344288,杭州智团信息技术有限公司,50-150人,在线医疗,不需要融资,开发|测试|运维类,后端开发,PHP,杭州,滨江区,9k-18k,3-5年,本科,五险一金；年终奖；交通补贴；餐补
241,8661996,php后端开发工程师,589,广州多益网络股份有限公司,2000人以上,游戏,不需要融资,开发|测试|运维类,后端开发,PHP,广州,黄埔区,9k-18k,不限,不限,互联网百强
242,3315260,PHP开发工程师（全栈）,213388,上海佑久健康科技有限公司,15-50人,"移动互联网,医疗丨健康",不需要融资,开发|测试|运维类,后端开发,其他后端开发,上海,普陀区,7k-14k,在校/应届,硕士,"快速成长,开放公正,前沿科技,绩效薪酬"
243,9273386,PHP开发工程师（自由工作）,367585,北京微普云创科技有限公司,少于15人,"移动互联网,企业服务",未融资,开发|测试|运维类,后端开发,PHP,北京,海淀区,15k-30k,1-3年,不限,自由工作
244,9375429,php开发工程师,1575,百度在线网络技术（北京）有限公司,2000人以上,"人工智能服务,信息检索,科技金融",上市公司,开发|测试|运维类,后端开发,PHP,北京,海淀区,20k-40k,3-5年,本科,五险一金 周末双休
245,9629689,php高级开发工程师,123548353,武汉新仕佳人力资源有限公司,50-150人,"工具类产品,专业服务｜咨询",不需要融资,开发|测试|运维类,后端开发,PHP,深圳,福田区,17k-23k,5-10年,本科,大集团，福利好，项目稳定
246,9629659,php高级工程师,123548353,武汉新仕佳人力资源有限公司,50-150人,"工具类产品,专业服务｜咨询",不需要融资,开发|测试|运维类,后端开发,PHP,北京,朝阳区,30k-50k,5-10年,本科,能链产品，季度奖金，午晚餐免费
247,9553411,PHP后台开发工程师,416106,上海游雁网络科技有限公司广州分公司,500-2000人,游戏,不需要融资,开发|测试|运维类,后端开发,后端开发,广州,天河区,4k-8k,在校/应届,本科,团队氛围轻松 福利待遇好 发展空间大
248,9517098,PHP后端工程师,1373,上海喜马拉雅科技有限公司,2000人以上,音频｜视频媒体,D轮及以上,开发|测试|运维类,后端开发,PHP,北京,朝阳区,14k-20k,在校/应届,硕士,领导好 团队好 有前景
249,9458780,PHP开发工程师（2022届）,55605,广州小丑鱼信息科技有限公司,50-150人,游戏,不需要融资,开发|测试|运维类,后端开发,其他后端开发,广州,天河区,7k-13k,在校/应届,本科,发展前景好，团队氛围nice
250,9086087,php开发工程师（游戏方向）,136022,广东欧一控股有限公司,150-500人,IT技术服务｜咨询,不需要融资,开发|测试|运维类,后端开发,Python,广州,,12k-20k,1-3年,大专,年轻化团队 工作氛围轻松
251,9621852,php后端开发工程师,134645,中国—东盟信息港股份有限公司,500-2000人,金融,不需要融资,开发|测试|运维类,后端开发,PHP,深圳,南山区,15k-25k,3-5年,本科,偏平管理，上升空间好，福利齐全
252,9512267,php研发工程师,22265,成都创世云图科技有限公司,15-50人,"移动互联网,广告营销",天使轮,开发|测试|运维类,后端开发,PHP,成都,双流区,5k-10k,在校/应届,本科,双休、法定节假日、年度旅游
253,9589907,PHP 后端开发工程师,123890101,深圳源世界科技有限公司,少于15人,"工具类产品,数据服务｜咨询,社交平台",未融资,开发|测试|运维类,后端开发,其他后端开发,深圳,南山区,18k-25k,3-5年,本科,扁平化管理，工作氛围好，弹性工作
254,9626808,php工程师,153116,讯康信息技术（深圳）有限公司,150-500人,移动互联网,B轮,开发|测试|运维类,后端开发,PHP,深圳,南山区,7k-12k,1-3年,本科,全国出差体验不同地域文化
255,9589907,PHP 后端开发工程师,123890101,深圳源世界科技有限公司,少于15人,"工具类产品,数据服务｜咨询,社交平台",未融资,开发|测试|运维类,后端开发,其他后端开发,深圳,南山区,18k-25k,3-5年,本科,扁平化管理，工作氛围好，弹性工作
256,9512267,php研发工程师,22265,成都创世云图科技有限公司,15-50人,"移动互联网,广告营销",天使轮,开发|测试|运维类,后端开发,PHP,成都,双流区,5k-10k,在校/应届,本科,双休、法定节假日、年度旅游
257,8646601,PHP实习生,122949797,上海快盘网络科技有限公司,50-150人,"软件服务｜咨询,IT技术服务｜咨询,营销服务｜咨询",A轮,开发|测试|运维类,后端开发,后端开发,北京,朝阳区,6k-8k,在校/应届,本科,大厂背景，直接汇报CTO
258,8287618,PHP开发实习生（北京）,85635071,秀川产业互联网有限公司,150-500人,软件服务｜咨询,不需要融资,开发|测试|运维类,后端开发,PHP,北京,丰台区,8k-10k,在校/应届,本科,发展前景好，管理机会
259,9626017,PHP工程师,119884,上海维绿商务咨询有限公司,15-50人,"移动互联网,企业服务",未融资,开发|测试|运维类,后端开发,PHP,上海,杨浦区,8k-12k,1-3年,本科,行业发展前景好，团队氛围佳
260,8606562,php开发工程师,436,北京鸿盈信息技术有限公司,2000人以上,"工具类产品,信息检索,信息安全",上市公司,开发|测试|运维类,后端开发,PHP,北京,朝阳区,18k-35k,1-3年,本科,优秀团队、发展空间、福利完善
261,8488703,PHP开发工程师,102179,上海欣兆阳信息科技有限公司,500-2000人,IT技术服务｜咨询,B轮,开发|测试|运维类,后端开发,PHP,北京,朝阳区,12k-24k,不限,大专,无996，包双餐，外企风
262,8523750,php开发工程师,132512,北京至真互联网技术有限公司,15-50人,"医疗丨健康,移动互联网",A轮,开发|测试|运维类,后端开发,PHP,北京,昌平区,15k-25k,3-5年,本科,五险一金 带薪年假 弹性上下班 下午茶
263,9571576,php开发工程师,117821848,杭州推狐科技有限公司,15-50人,专业服务｜咨询,未融资,开发|测试|运维类,后端开发,PHP,杭州,滨江区,15k-30k,1-3年,大专,自己的产品，不是外包公司
264,8996510,高级PHP开发工程师 (MJ004112),49579,广州欢聚时代信息科技有限公司,2000人以上,"社交媒体,MCN｜直播平台",上市公司,开发|测试|运维类,后端开发,PHP,上海,长宁区,15k-30k,3-5年,本科,健身房；餐补；免费咖啡
265,8429143,PHP开发工程师,5026,北京小唱科技有限公司,500-2000人,内容社区,D轮及以上,开发|测试|运维类,后端开发,PHP,北京,朝阳区,20k-30k,1-3年,本科,成长快、环境优、七险一金、餐补、租房补贴
266,9492674,php程序员,123918875,深圳禾森洋科技有限公司,少于15人,"工具类产品,软件服务｜咨询,IT技术服务｜咨询",未融资,开发|测试|运维类,后端开发,PHP,深圳,龙岗区,8k-12k,1-3年,本科,十几年工作经验的大佬为你领路，希望互相成就
267,9486946,高级PHP开发工程师 (MJ004377),49579,广州欢聚时代信息科技有限公司,2000人以上,"社交媒体,MCN｜直播平台",上市公司,开发|测试|运维类,后端开发,后端开发,广州,番禺区,15k-30k,3-5年,本科,免费咖啡；餐补；健身房
268,9554918,高级php开发工程师,5026,北京小唱科技有限公司,500-2000人,内容社区,D轮及以上,开发|测试|运维类,后端开发,PHP,上海,浦东新区,35k-45k,5-10年,本科,氛围好 上升快
269,8871094,PHP开发主管,29950,深圳华秋电子有限公司,500-2000人,"电商平台,内容资讯",C轮,开发|测试|运维类,后端开发,PHP,深圳,福田区,20k-30k,5-10年,本科,超甲级写字楼，高新企业，晋升空间大，双休
270,9171258,PHP开发工程师(成都）,84452977,成都开心音符科技有限公司,50-150人,"社交,软件开发",A轮,开发|测试|运维类,后端开发,PHP,成都,高新区,14k-24k,3-5年,本科,上班时间弹性1小时
271,9423681,技术经理php方向,123229542,重庆赫本枫科技有限公司,150-500人,"IT技术服务｜咨询,软件服务｜咨询,物联网",未融资,开发|测试|运维类,高端技术职位,技术经理,成都,武侯区,30k-50k,5-10年,本科,入职买五险一金，年终奖，项目奖，生日福利
272,9580734,php研发工程师,131751,标贝（北京）科技有限公司,150-500人,"人工智能服务,数据服务｜咨询",A轮,开发|测试|运维类,后端开发,PHP,北京,海淀区,15k-25k,3-5年,本科,牛人
273,7482337,PHP开发实习生,344288,杭州智团信息技术有限公司,50-150人,在线医疗,不需要融资,开发|测试|运维类,后端开发,PHP,杭州,滨江区,3k-6k,在校/应届,本科,团建、节日福利、餐补、交通补贴
274,9581524,中高级php开发工程师,4112,上海韩创网络科技有限公司,500-2000人,内容社区,不需要融资,开发|测试|运维类,后端开发,PHP,上海,浦东新区,15k-20k,3-5年,大专,期权分红、定期团建、下午茶、节假日福利
275,8332264,PHP初中级软件工程师,54555,格尔软件股份有限公司,500-2000人,信息安全,上市公司,开发|测试|运维类,后端开发,PHP,上海,闸北区,10k-15k,1-3年,本科,上市公司 福利待遇 职业前景
276,8313482,后端工程师（PHP）,121840947,广州市载道信息科技有限公司,15-50人,"数据服务｜咨询,人工智能服务",天使轮,开发|测试|运维类,后端开发,后端开发,广州,黄埔区,10k-12k,1-3年,本科,哈工大、港科大双硕士学位技术总监带队
277,3953289,PHP开发工程师,78827,北京万象新动移动科技有限公司,50-150人,营销服务｜咨询,上市公司,开发|测试|运维类,后端开发,C|C++,北京,东城区,18k-20k,1-3年,本科,"上市公司,发展空间,福利待遇,公司氛围"
278,9326528,软件开发工程师（Java/ios/php）,31304,深圳尚米网络技术有限公司,150-500人,"游戏,电商平台",不需要融资,开发|测试|运维类,后端开发,Java,深圳,宝安区,6k-10k,不限,本科,入职培训、专人带教、内部晋升
279,8963958,PHP技术经理（3-5年经验）,49822,北京讯鸟软件有限公司,150-500人,"软件服务｜咨询,数据服务｜咨询,人工智能服务",上市公司,开发|测试|运维类,移动前端开发,JavaScript,北京,朝阳区,15k-30k,3-5年,本科,朝九晚六双休法定节假日福利
280,8932639,中级开发工程师PHP/Java/Python,212978,广州聚客网络科技有限公司,少于15人,移动互联网,未融资,开发|测试|运维类,数据开发,爬虫,广州,海珠区,7k-10k,1-3年,本科,扁平化管理，学习型研发团队。
281,9450335,php工程师,123621371,茵宝（北京）体育用品有限公司,150-500人,"批发｜零售,电商平台",未融资,开发|测试|运维类,后端开发,PHP,北京,东城区,15k-20k,1-3年,本科,创业团队 氛围和谐 领导nice
282,8990315,PHP高级软件工程师,82790492,西安立辰远景信息技术有限公司,50-150人,"电商,软件开发",未融资,开发|测试|运维类,后端开发,PHP,西安,雁塔区,20k-30k,5-10年,大专,五险一金、定期团建旅游、节日礼品、生日会等
283,8990476,PHP软件工程师,82790492,西安立辰远景信息技术有限公司,50-150人,"电商,软件开发",未融资,开发|测试|运维类,后端开发,后端开发,西安,雁塔区,15k-25k,3-5年,大专,五险一金、定期团建旅游、节日礼品、生日会等
284,9628266,php开发工程师,124420671,深圳市华视视觉科技有限公司,少于15人,"软件服务｜咨询,IT技术服务｜咨询,物联网",不需要融资,开发|测试|运维类,后端开发,PHP,深圳,龙华新区,7k-10k,1-3年,不限,行业趋势
285,7522912,PHP开发工程师,136094,深圳市迷你玩科技有限公司,500-2000人,"游戏,在线教育",B轮,开发|测试|运维类,后端开发,PHP,深圳,南山区,15k-25k,3-5年,本科,领导好，年终奖，下午茶，扁平化管理
286,9418448,中高级php开发工程师,120658412,深圳市领星网络科技有限公司,500-2000人,"软件服务｜咨询,数据服务｜咨询",B轮,开发|测试|运维类,后端开发,PHP,深圳,南山区,20k-40k,5-10年,本科,高速发展、风口赛道、福利丰厚、扁平管理
287,8823284,php开发工程师,335730,广东印萌科技有限公司,50-150人,工具类产品,天使轮,开发|测试|运维类,后端开发,PHP,广州,番禺区,15k-20k,3-5年,本科,发展空间大 氛围好
288,9170053,高级php开发工程师,82761702,深圳智典云科技有限公司,15-50人,其他,未融资,开发|测试|运维类,后端开发,PHP,深圳,福田区,10k-16k,1-3年,本科,发展空间大
289,9628609,php开发工程师,58093,杭州象涛徽软网络科技有限公司,15-50人,电商,未融资,开发|测试|运维类,后端开发,PHP,杭州,西湖区,6k-12k,1-3年,大专,双休，社保，
290,3315260,PHP开发工程师（全栈）,213388,上海佑久健康科技有限公司,15-50人,"移动互联网,医疗丨健康",不需要融资,开发|测试|运维类,后端开发,其他后端开发,上海,普陀区,7k-14k,在校/应届,硕士,"快速成长,开放公正,前沿科技,绩效薪酬"
291,9300583,php程序员,120548229,中山华定科技有限公司,50-150人,"软件开发,物联网",不需要融资,开发|测试|运维类,后端开发,PHP,中山,中山市市辖区,7k-11k,1-3年,大专,五险一金，帶薪年假，外资企业，旅游基金，晋升
292,8306659,php开发工程师,25592,新浪网技术（中国）有限公司,2000人以上,"内容资讯,社交媒体",不需要融资,开发|测试|运维类,后端开发,PHP,北京,海淀区,15k-25k,1-3年,本科,五险一金，大平台，免费班车
293,9517036,php开发工程师,111175,智线云科技（北京）有限公司,50-150人,"IT技术服务｜咨询,数据服务｜咨询",A轮,开发|测试|运维类,后端开发,PHP,武汉,洪山区,10k-15k,3-5年,本科,六险一金 租房补贴
294,7832332,高级php开发工程师,196411,上海智众医疗科技有限公司,50-150人,在线医疗,A轮,开发|测试|运维类,后端开发,PHP,上海,浦东新区,20k-25k,5-10年,本科,发展前景、工作空间、地理位置、福利待遇
295,9627576,php开发工程师,29858,北京汇通阳光信技术有限公司,15-50人,文娱丨内容,未融资,开发|测试|运维类,后端开发,PHP,西安,高新技术产业开发区,6k-7k,1-3年,大专,周末双休 不加班
296,8553289,研发部—PHP工程师,704,人民网股份有限公司,2000人以上,内容资讯,上市公司,开发|测试|运维类,后端开发,PHP,北京,朝阳区,12k-24k,不限,本科,优秀团队
297,8576061,php开发工程师,15533,乐麦信息技术（杭州）有限公司,500-2000人,"营销服务｜咨询,软件服务｜咨询",不需要融资,开发|测试|运维类,后端开发,PHP,杭州,滨江区,15k-25k,3-5年,本科,扁平化、电商平台
298,9156048,php开发工程师,4828,北京当当网信息技术有限公司,2000人以上,电商平台,上市公司,开发|测试|运维类,后端开发,PHP,北京,朝阳区,18k-30k,3-5年,本科,绩效奖金 带薪年假 弹性工作 定期体检
299,9406879,php开发工程师,56665,福建票付通信息科技有限公司,150-500人,"移动互联网,硬件",B轮,开发|测试|运维类,后端开发,PHP,深圳,南山区,18k-30k,3-5年,本科,自研项目 功能已上线 B轮融资
300,8331235,php开发工程师,21187,深圳市云积分科技有限公司,150-500人,营销服务｜咨询,天使轮,开发|测试|运维类,后端开发,PHP,深圳,南山区,15k-25k,5-10年,本科,扁平化管理、发展通道清晰、期权激励
301,9542261,php开发工程师,21229,北京嘉和美康信息技术有限公司,500-2000人,软件服务｜咨询,D轮及以上,开发|测试|运维类,后端开发,PHP,北京,海淀区,12k-20k,1-3年,本科,互联网医疗
302,8932639,中级开发工程师PHP/Java/Python,212978,广州聚客网络科技有限公司,少于15人,移动互联网,未融资,开发|测试|运维类,数据开发,爬虫,广州,海珠区,7k-10k,1-3年,本科,扁平化管理，学习型研发团队。
303,7274020,php开发工程师,344438,深圳市逗娱科技有限公司,50-150人,社交平台,不需要融资,开发|测试|运维类,后端开发,PHP,深圳,南山区,15k-30k,5-10年,大专,双休，扁平化组织，入职培训
304,8822317,php开发工程师,25254,风华正茂科技（北京）有限公司,15-50人,"移动互联网,电商",未融资,开发|测试|运维类,后端开发,PHP,北京,海淀区,10k-15k,1-3年,本科,团队成员热爱技术、积极互助一个美好的大家庭
305,7994842,php,122242153,广州龙猫数据网络科技有限公司,50-150人,游戏,未融资,开发|测试|运维类,后端开发,PHP,广州,天河区,10k-20k,不限,不限,双休，包餐，弹性时间上班，国家带薪休假
306,7994880,php后端,122242153,广州龙猫数据网络科技有限公司,50-150人,游戏,未融资,开发|测试|运维类,后端开发,PHP,广州,天河区,10k-20k,不限,不限,包餐，双休，奖金，带薪假，弹性上班
307,9589639,php工程师,25254,风华正茂科技（北京）有限公司,15-50人,"移动互联网,电商",未融资,开发|测试|运维类,后端开发,PHP,北京,昌平区,8k-15k,1-3年,本科,PHP
308,9286838,php开发工程师,341494,深圳高灯计算机科技有限公司,500-2000人,"软件服务｜咨询,工具类产品",B轮,开发|测试|运维类,后端开发,PHP,合肥,高新区,10k-15k,3-5年,本科,福利待遇、规则制度很完善，氛围好不提倡加班。
309,4841060,php工程师,157809,重庆市九吨科技有限公司,150-500人,营销服务｜咨询,不需要融资,开发|测试|运维类,后端开发,PHP,重庆,渝北区,7k-14k,3-5年,大专,"五险一金,年终奖金，年度旅游，"
310,8041757,高级PHP/GO研发工程师,121855772,成都新大瀚人力资源管理有限公司,2000人以上,其他,不需要融资,开发|测试|运维类,后端开发,GO|Golang,北京,,20k-35k,不限,本科,岗位晋升 规模大
311,8285114,php开发工程师,44091,北京自如生活企业管理有限公司,2000人以上,居住服务,A轮,开发|测试|运维类,后端开发,PHP,北京,朝阳区,20k-40k,5-10年,本科,六险一金 绩效奖金 年度体检 独栋办公
312,8397732,高级PHP开发工程师,236583,上海游盾网络科技有限公司,15-50人,"软件服务｜咨询,网络通信",不需要融资,开发|测试|运维类,后端开发,PHP,上海,普陀区,17k-20k,3-5年,本科,五险一金 双休 年终奖 餐补 节日福利
313,9409601,php高级开发工程师,64705,上海沐瞳科技有限公司,500-2000人,游戏,不需要融资,开发|测试|运维类,后端开发,PHP,上海,闵行区,20k-35k,3-5年,本科,大流量，福利好，发展空间大，团队氛围极好
314,9086686,php开发工程师,236583,上海游盾网络科技有限公司,15-50人,"软件服务｜咨询,网络通信",不需要融资,开发|测试|运维类,后端开发,PHP,上海,普陀区,15k-18k,1-3年,本科,"转正餐补,节日福利,五险一金，年终奖，双休"
315,7305098,php工程师,352383,畅销家（深圳）科技有限公司,50-150人,"软件服务｜咨询,营销服务｜咨询",不需要融资,开发|测试|运维类,后端开发,PHP,深圳,龙岗区,8k-13k,1-3年,大专,"前景好，氛围好,成长快"
316,8219425,PHP软件开发工程师,473951,诺仕科技（苏州）有限公司,500-2000人,"电商,金融",上市公司,开发|测试|运维类,后端开发,PHP,苏州,工业园区,15k-30k,3-5年,本科,年底双薪 带薪年假 午餐补助 五险一金
317,6884416,PHP高级开发工程师,86308,北京讯听网络技术有限公司,50-150人,新媒体,不需要融资,开发|测试|运维类,后端开发,后端开发,北京,朝阳区,15k-30k,不限,本科,五险一金加班补助带薪年假弹性工作补充医疗
318,9343980,php开发工程师,462548,广州天蝎互动网络科技有限公司,50-150人,游戏,不需要融资,开发|测试|运维类,后端开发,PHP,广州,海珠区,10k-15k,1-3年,大专,周末双休 工作餐 年度调薪 工作氛围 年终奖
319,9261267,php开发工程师,74417,广州思久信息科技有限公司,15-50人,软件服务｜咨询,未融资,开发|测试|运维类,后端开发,PHP,广州,天河区,9k-11k,1-3年,大专,五险 年终奖节日福利零食下午茶员工旅游双休
320,9575851,高级PHP开发工程师,335730,广东印萌科技有限公司,50-150人,工具类产品,天使轮,开发|测试|运维类,后端开发,PHP,广州,番禺区,18k-25k,3-5年,大专,发展前景好
321,9014515,PHP开发工程师,144451,致美纷享（北京）科技有限公司,150-500人,电商平台,B轮,开发|测试|运维类,后端开发,PHP,北京,朝阳区,18k-25k,不限,本科,二奢头部赛道、时尚品类、电商
322,6370939,php开发工程师,57112,广州卖家宝信息技术咨询有限公司,50-150人,软件服务｜咨询,不需要融资,开发|测试|运维类,后端开发,PHP,广州,天河区,8k-15k,1-3年,本科,加班工资 季度活动 带薪年假
323,9560082,高级php开发工程师,117821848,杭州推狐科技有限公司,15-50人,专业服务｜咨询,未融资,开发|测试|运维类,后端开发,PHP,杭州,滨江区,15k-30k,1-3年,大专,自己的产品不是外包公司 ；有项目提成；
324,9425070,php开发工程师,204540,深圳市百果互动科技有限公司,150-500人,新零售,B轮,开发|测试|运维类,后端开发,PHP,深圳,南山区,12k-20k,1-3年,大专,团队氛围好
325,9558342,php开发工程师,123370305,深圳超马科技有限公司,15-50人,"数据服务｜咨询,网络通信,区块链",未融资,开发|测试|运维类,后端开发,PHP,深圳,福田区,13k-20k,1-3年,本科,海外团队背景
326,7983548,php开发工程师,122242153,广州龙猫数据网络科技有限公司,50-150人,游戏,未融资,开发|测试|运维类,后端开发,PHP,广州,天河区,10k-20k,不限,大专,包餐，双休
327,9072892,php开发工程师,458287,武汉牛赞赞科技有限公司,150-500人,电商,B轮,开发|测试|运维类,后端开发,PHP,武汉,洪山区,9k-14k,3-5年,大专,不定期团建+节假日福利+月度奖金
328,9486787,php开发工程师,122155795,昆山沃客方舟信息科技有限公司,少于15人,"数据服务｜咨询,专业服务｜咨询",未融资,开发|测试|运维类,后端开发,PHP,苏州,昆山市,7k-12k,1-3年,不限,简单阳光的团队，欢迎你的加入
329,8954462,php开发工程师,8156,北京通达信科科技有限公司,150-500人,企业服务,不需要融资,开发|测试|运维类,后端开发,PHP,北京,海淀区,10k-20k,不限,本科,国企 平台大 机会多
330,8313488,后端工程师（PHP实习）,121840947,广州市载道信息科技有限公司,15-50人,"数据服务｜咨询,人工智能服务",天使轮,开发|测试|运维类,后端开发,后端开发,广州,黄埔区,8k-10k,在校/应届,本科,哈工大、港科大双硕士学位技术总监带队
331,8932639,中级开发工程师PHP/Java/Python,212978,广州聚客网络科技有限公司,少于15人,移动互联网,未融资,开发|测试|运维类,数据开发,爬虫,广州,海珠区,7k-10k,1-3年,本科,扁平化管理，学习型研发团队。
332,8839392,php后端开发工程师,547836,山东基源信息科技有限公司,150-500人,"移动互联网,医疗丨健康",未融资,开发|测试|运维类,后端开发,PHP,上海,静安区,9k-15k,1-3年,本科,双休，五险一金，定期体检，节日福利，绩效奖金
333,7284937,实习PHP后端,267847,深圳市既明科技有限公司,15-50人,"软件服务｜咨询,营销服务｜咨询",不需要融资,开发|测试|运维类,后端开发,PHP,深圳,南山区,3k-6k,在校/应届,本科,每天必备下午茶，团队氛围良好。
334,7914532,php开发工程师,36403,北京中青在线网络信息技术有限公司,150-500人,内容资讯,不需要融资,开发|测试|运维类,后端开发,PHP,北京,东城区,12k-18k,1-3年,本科,中央级单位 六险一金 13薪
335,9561914,php开发工程师,150192,杭州初灵信息技术股份有限公司,500-2000人,数据服务｜咨询,上市公司,开发|测试|运维类,后端开发,后端开发,成都,高新区,14k-16k,3-5年,不限,六险一金、年度体检、带薪年假、员工活动
